#MCS	Volume_energy
126800	100807.43826859044
126900	101921.55608096636
127000	98742.36229261028
127100	99320.56923511576
127200	100674.11738700741
127300	100214.67666575899
127400	100575.94116383001
127500	101848.75332176522
127600	100486.9429845041
127700	101266.33550971105
127800	100991.94217245697
127900	100843.73329554968
128000	100649.71072915003
128100	102481.93672681687
128200	103101.97687804894
128300	101267.74494815095
128400	102658.604153702
128500	102905.20541260371
128600	102458.75035254317
128700	103986.37842287708
128800	103224.13758733985
128900	102783.89222158787
129000	103448.12479792308
129100	102812.80858818507
129200	104060.98181567875
129300	103252.96218368762
129400	103694.2466986205
129500	107824.97474799961
129600	103169.50080134334
129700	104897.6587455337
129800	105115.29212291344
129900	103971.83689767902
130000	105215.08958812262
130100	104931.86287161891
130200	105800.98222263432
130300	106875.21847687903
130400	105701.13937886736
130500	107842.96621787912
130600	106652.36620611549
130700	105976.47813218966
130800	106235.56552913539
130900	105085.88500177852
131000	106198.41996813887
131100	105817.7186603322
131200	107562.25460491506
131300	108420.79670323565
131400	107765.60456742338
131500	106498.67569010764
131600	107816.4471323622
131700	107009.0241956263
131800	107620.12490914892
131900	108442.02190753161
132000	109997.98590587226
132100	108401.7353307177
132200	108877.20531029858
132300	107614.8909970023
132400	108628.01189915145
132500	109410.52238630276
132600	109178.64093789824
132700	108749.58842240332
132800	108705.17436423498
132900	109660.2054036849
133000	109971.14479563836
133100	107875.03108190843
133200	108938.71765347834
133300	109441.22121689901
133400	110392.89686465845
133500	108911.27504577718
133600	111114.28768920885
133700	109450.33415223779
133800	109465.73946183792
133900	110516.95235032935
134000	109465.45193519413
134100	110405.17029822136
134200	110338.8038913276
134300	112086.079341629
134400	113200.27644278614
134500	111418.4846537142
134600	110970.64539562142
134700	113626.9495082146
134800	112052.68839879698
134900	112957.23824000327
135000	112399.07731591945
135100	113737.48816816758
135200	112838.37146078557
135300	112883.2067817701
135400	113451.42233528549
135500	113551.45345237393
135600	111997.94415499124
135700	114511.26910261107
135800	112944.65614785055
135900	114128.16677022737
136000	115464.03167369621
136100	114719.23794530235
136200	112808.01897024833
136300	114890.05347984479
136400	116066.00936338243
136500	115382.50692123151
136600	114593.49143233972
136700	114790.63431599562
136800	116426.00663635238
136900	114794.55816664378
137000	116786.82292724983
137100	116775.13818917632
137200	117219.93205906956
137300	114952.31120254396
137400	116795.73864099832
137500	116631.25080944886
137600	116514.39568170511
137700	117366.35138327265
137800	116328.19855742056
137900	119329.0167661114
138000	117242.65000170383
138100	116708.1603414419
138200	117715.04181841777
138300	119027.08304273372
138400	119459.71227215324
138500	118542.35289758802
138600	118424.04973003521
138700	119123.10991061281
138800	120460.26800507131
138900	118042.77178695568
139000	118295.86878882312
139100	120644.14352959288
139200	118863.26690819963
139300	120586.66067508356
139400	120818.68345941843
139500	120585.4925535569
139600	119183.29598699715
139700	121285.95461428408
139800	118974.53896290736
139900	120872.0386062207
140000	121220.41577390303
140100	119323.29782814739
140200	122932.85133063434
140300	120252.8224826226
140400	120692.4572696501
140500	121988.2923168723
140600	122858.82760777512
140700	121928.26840155516
140800	123083.90175879131
140900	121519.88281934547
141000	121524.35797527723
141100	122397.12524361449
141200	121140.14710950298
141300	121767.38973124583
141400	122877.3785723509
141500	121468.55767207372
141600	122773.0498101218
141700	122332.81977431383
141800	122148.56987043256
141900	125932.43051004938
142000	122441.08109168387
142100	124413.91812410679
142200	125586.18851620577
142300	123440.74820939501
142400	123207.37896815497
142500	124926.14318556128
142600	126441.27101939864
142700	125876.58210173926
142800	125033.03696209071
142900	124738.37033174447
143000	122008.85039100559
143100	123410.1552185505
143200	125146.15000340522
143300	125574.96602564811
143400	125472.04913488582
143500	126204.84573597067
143600	126832.74784788728
143700	125582.18662151096
143800	124758.11625996415
143900	126005.48308443603
144000	125389.7625705471
144100	129192.15169485583
144200	128781.39066099892
144300	127621.50443661811
144400	126987.49077634187
144500	128126.67324908229
144600	126474.05718150547
144700	128922.7128363422
144800	127177.42580942405
144900	127052.89187825333
145000	127826.52228815485
145100	129506.80084427926
145200	128775.6088143074
145300	130242.89435750725
145400	127465.81226510425
145500	129868.93779044379
145600	129771.11034520631
145700	129315.87613807194
145800	128402.0087359261
145900	129372.69113649143
146000	131980.9884423258
146100	131774.3888697543
146200	131605.50776213346
146300	129408.53629341334
146400	129925.9953991222
146500	130944.93095261212
146600	131093.29505739047
146700	131147.88522182242
146800	131453.6489673903
146900	132618.43973210716
147000	133043.73205618415
147100	131226.5678022143
147200	130894.6966773693
147300	133605.23529978242
147400	131975.05752456
147500	133334.64251405798
147600	132811.2317880816
147700	133716.22700147372
147800	132697.08031204192
147900	133959.68724467457
148000	133012.20144174423
148100	132032.22304085782
148200	134201.00235079066
148300	134153.9199231716
148400	133903.70547652853
148500	136095.85224073203
148600	136226.73498676682
148700	132402.74908365106
148800	133513.60733867367
148900	134745.0159371025
149000	134187.26524901847
149100	134338.08817534978
149200	135406.93747248984
149300	135727.4686266883
149400	135390.37723786317
149500	134126.44975054925
149600	135492.40940538037
149700	136518.06917627406
149800	135962.41225964314
149900	136442.65214043864
150000	137308.9827239771
150100	137641.83279256744
150200	137569.61823921595
150300	136549.03207128937
150400	140188.98148113105
150500	136868.9797015874
150600	137530.9701381972
150700	138042.1868418538
150800	136524.97682005315
150900	138280.6587585195
151000	138596.51645974375
151100	138397.11795313263
151200	137471.92368674348
151300	140107.8250585544
151400	139995.90780579663
151500	138799.93407035482
151600	139802.81681525533
151700	139787.23587606123
151800	139820.91639101738
151900	139786.33539936176
152000	141630.92470583288
152100	139189.28352362098
152200	140136.80455075813
152300	140463.08442806444
152400	139332.81797884943
152500	140863.970565614
152600	140493.6170146956
152700	140577.14135215705
152800	139650.33220741016
152900	142173.88135804475
153000	142867.2244485446
153100	142317.40541561495
153200	144000.39391252975
153300	140790.5962916584
153400	141541.56132457888
153500	142006.49968893608
153600	143114.00755052196
153700	142974.92545218786
153800	142762.56975418908
153900	142042.68789723242
154000	142445.64809412134
154100	142677.58868580544
154200	142152.55527019312
154300	142890.78374369815
154400	143534.20045965453
154500	144130.13759496287
154600	144243.27416930764
154700	143023.8837391454
154800	143050.11901656294
154900	143912.7932369081
155000	145997.78836303024
155100	144601.8876390267
155200	147163.55576988123
155300	146739.5538746482
155400	147230.2040767702
155500	145518.55682995557
155600	147283.0397750286
155700	144291.6012355609
155800	146790.54105450373
155900	147100.42883182727
156000	146976.07184303895
156100	147470.30161997332
156200	147208.80695347383
156300	148172.0809140638
156400	147923.971839107
156500	149225.748787017
156600	147298.0114354654
156700	149566.77518350093
156800	149353.39097108046
156900	150600.13689414045
157000	152378.101619219
157100	149662.08118234412
157200	148275.99503359062
157300	148864.2911119065
157400	151423.97664897994
157500	150717.03276505828
157600	149898.32200082322
157700	151885.2216310857
157800	153931.5675852823
157900	152766.81803908286
158000	150839.39223707086
158100	151389.3921775989
158200	151950.94291122493
158300	151889.43444040875
158400	152317.81944506662
158500	152682.483519429
158600	153849.03646274644
158700	153584.82927425718
158800	154113.18222242614
158900	154963.2994401454
159000	153720.73557941205
159100	155895.98897180698
159200	156296.2698194766
159300	156177.03496278374
159400	155502.18230041701
159500	155573.24032154214
159600	155755.97037723818
159700	157538.2073280824
159800	156540.9908291189
159900	157305.82041987462
160000	156297.1968134306
160100	155596.78030388927
160200	156999.2637758138
160300	156756.91451596524
160400	158969.48491799255
160500	158092.41776822618
160600	156013.51020281616
160700	156312.05693767927
160800	157776.0891945325
160900	158641.67712944155
161000	156980.5558102466
161100	157607.45251895356
161200	158743.69615212662
161300	157461.018506248
161400	156400.31272066338
161500	156541.5223845841
161600	159150.79237918826
161700	158628.62854857848
161800	158363.35579887964
