#MCS	VS_mean
92400	0.3696605616605616
92500	0.3827560541310542
92600	0.38572792022792024
92700	0.3781854904354905
92800	0.37548753561253556
92900	0.36961680911680916
93000	0.36887606837606834
93100	0.38050274725274735
93200	0.37703693528693527
93300	0.3733749491249491
93400	0.38441310541310547
93500	0.3776908831908832
93600	0.3791494708994709
93700	0.3877682132682133
93800	0.35885317460317473
93900	0.37239367114367117
94000	0.38118518518518524
94100	0.37327350427350414
94200	0.3725763125763126
94300	0.3806655474155475
94400	0.38397507122507113
94500	0.36779059829059824
94600	0.3744902249729836
94700	0.38305840455840456
94800	0.38034900284900286
94900	0.3790289987789988
95000	0.37407427757427747
95100	0.38870807895807896
95200	0.3708935693935695
95300	0.37966259666259666
95400	0.3687285307285308
95500	0.383017094017094
95600	0.3725156695156695
95700	0.38186650386650395
95800	0.3761887464387465
95900	0.36425208587708585
96000	0.3714806674806675
96100	0.3706434676434677
96200	0.37901628001628007
96300	0.3647204415954416
96400	0.3909162596662597
96500	0.38245339845339854
96600	0.37003032153032145
96700	0.3773599918599918
96800	0.3669216524216524
96900	0.3897784900284901
97000	0.3772222222222223
97100	0.37595299145299144
97200	0.37250295075295076
97300	0.3693525641025641
97400	0.3775170940170941
97500	0.3755494505494506
97600	0.37814769202700227
97700	0.3707864265364265
97800	0.37618945868945863
97900	0.36539921652421653
98000	0.37145248270248277
98100	0.364
98200	0.37185185185185177
98300	0.37281379731379727
98400	0.372025641025641
98500	0.3807108262108262
98600	0.3760217745217746
98700	0.36932905982905984
98800	0.3845967643467644
98900	0.37376246438746447
99000	0.3809497863247863
99100	0.3809230260480262
99200	0.376198310948311
99300	0.3734686609686609
99400	0.3726791310541311
99500	0.3698682336182336
99600	0.377522385022385
99700	0.3832532560032561
99800	0.367076923076923
99900	0.37360276760276756
100000	0.3783784595034595
100100	0.3700925925925926
100200	0.38295085470085466
100300	0.37742521367521376
100400	0.3762962454212454
100500	0.37774786324786325
100600	0.36410388685388684
100700	0.37783333333333335
100800	0.37237779812779814
100900	0.37203998778998776
101000	0.3754155982905983
101100	0.37526210826210826
101200	0.38070431420431433
101300	0.3790713268213268
101400	0.3799715099715099
101500	0.370727207977208
101600	0.37693060643060655
101700	0.3688076923076924
101800	0.3705330687830687
101900	0.37113064713064714
102000	0.38701068376068376
102100	0.38514392551892557
102200	0.36407905982905986
102300	0.38266137566137565
102400	0.3693291107041106
102500	0.37373931623931633
102600	0.37400142450142454
102700	0.3700023928817032
102800	0.38115460927960926
102900	0.3731139601139601
103000	0.3851196581196581
103100	0.3859406796906798
103200	0.37504344729344735
103300	0.37827421652421656
103400	0.3892118437118437
103500	0.3781837606837607
