#MCS	Total_energy
125500	446167.1299975691
125600	446419.1519092105
125700	446956.82447957475
125800	446866.6605067195
125900	448490.9478118031
126000	447989.2986129414
126100	448434.71974631696
126200	448494.5819569216
126300	449511.66608095536
126400	449500.3865347806
126500	450352.65734674176
126600	450808.1354407981
126700	451425.8529967958
126800	451222.20741349336
126900	451129.02187774173
127000	452197.3530709252
127100	452313.61066998955
127200	453593.4968494624
127300	453175.3128966697
127400	453061.0281248354
127500	453567.65010363096
127600	454212.9851824882
127700	455264.9840049503
127800	455466.4879724783
127900	456173.29444351123
128000	455589.88311786647
128100	456189.9821031549
128200	456897.26879570325
128300	457638.47054357675
128400	457976.4549706207
128500	458632.6841869743
128600	459414.8135536614
128700	459401.865048485
128800	459995.12598473165
128900	459917.53114287986
129000	460635.15231920854
129100	460934.87382801494
129200	461332.9187164665
129300	462053.8706169785
129400	462476.36895433976
129500	462586.53119981784
129600	463061.9828810384
129700	463861.5948621383
129800	464468.3216537782
129900	464091.5224972055
130000	464803.7183895718
130100	464585.15047196083
130200	465667.0775251408
130300	465881.272974394
130400	466533.4673556357
130500	465802.44651253335
130600	466187.23552816804
130700	467136.3282132739
130800	467337.72982488107
130900	468872.19729019405
131000	467932.9509119063
131100	468894.52868644684
131200	468996.3891757317
131300	469793.6498861242
131400	469609.2197281438
131500	470209.2311859644
131600	471540.24034614017
131700	472509.96767460124
131800	472237.63011643087
131900	472963.94364762824
132000	472621.5626265012
132100	472379.5209178433
132200	472932.4870524245
132300	473617.38900730014
132400	474381.0836692067
132500	474675.64454703714
132600	475367.6521659235
132700	476402.07908581087
132800	475906.5687276525
132900	476840.3899774626
133000	476934.48340244964
133100	477633.11888960126
133200	478332.80261627067
133300	477509.24586224393
133400	478119.3978624485
133500	478777.4165692167
133600	480108.32116386807
133700	478643.2357388651
133800	479754.2278045348
133900	479631.45362387015
134000	479740.94920159347
134100	480269.7623266351
134200	480000.0834067159
134300	481126.1249921754
134400	482440.3295591987
134500	481667.69575278176
134600	482721.90991664474
134700	484144.2830101287
134800	483778.02495548426
134900	483550.02093809715
135000	485097.3193471093
135100	485971.5998715034
135200	485469.1855497255
135300	486364.33790319145
135400	485708.3568451187
135500	486391.13740146713
135600	487110.4602311893
135700	488645.253142796
135800	488333.1180518162
135900	488815.4116855352
136000	488556.0610092855
136100	489063.208835145
136200	488954.42330886377
136300	490116.77991168486
136400	490143.0656165023
136500	490251.29076635785
136600	491542.75063135504
136700	492608.6608727905
136800	492797.9165547802
136900	492911.0191445349
137000	492597.9020306162
137100	492930.7856150538
137200	492995.55228056374
137300	495558.31894203846
137400	494716.5578810885
137500	495354.02259041823
137600	496292.8372130627
137700	496075.69686126936
137800	496537.587175381
137900	497666.4510789797
138000	497450.21093620005
138100	498661.8661231861
138200	498700.5436035695
138300	499295.8402065145
138400	499747.2815008626
138500	499750.24380995455
138600	500803.2688868562
138700	501199.3832921577
138800	500940.21034722566
138900	501702.36291982565
139000	501749.0268028938
139100	503232.0796387805
139200	504125.2041779157
139300	503091.78274174395
139400	504639.1796994281
139500	504523.33220052
139600	505082.7666492479
139700	505415.440864704
139800	506383.7505830368
139900	506111.1221865164
140000	506848.7942397568
140100	506823.8695810185
140200	507627.1984302654
140300	507775.63915000437
140400	508354.64040497167
140500	509057.5896222426
140600	510237.11749150476
140700	509360.5285139455
140800	511152.4831671008
140900	510944.2436637122
141000	510949.6006892724
141100	511534.4699052497
141200	512410.87501657923
141300	512277.0081080401
141400	512782.91890606063
141500	513530.85709848156
141600	513981.3478659041
141700	513916.128586291
141800	514505.9278527078
141900	515052.1563752771
142000	515532.9942890587
142100	514994.4744081374
142200	516314.5362079657
142300	516480.27607192606
142400	516679.23407994746
142500	517559.5945896421
142600	517077.9835096818
142700	518768.69073158415
142800	518256.381972361
142900	519371.6624120815
143000	520049.708967379
143100	521044.2214243223
143200	521136.27150196536
143300	521707.6541783111
143400	522432.99057741114
143500	522702.73669869825
143600	523011.57401091437
143700	523677.83892668877
143800	524191.75324144517
143900	524377.036328965
144000	525324.197685543
144100	525316.7479133885
144200	526292.2926069746
144300	526377.9735495767
144400	526788.6028935483
144500	527283.3556751447
144600	528030.4769882007
144700	529172.6454803103
144800	529482.7957102685
144900	528925.6680367815
145000	530758.5807036401
145100	531262.799804369
145200	532908.7082324142
145300	530848.7134547401
145400	531360.9913119619
145500	532894.2583318452
145600	532166.6489932461
145700	534220.0517606644
145800	534331.4651437675
145900	533876.1431916641
146000	534916.6706781493
146100	536000.9942842234
146200	536779.7329947094
146300	536277.6670652869
146400	536813.8502378891
146500	537325.4896901818
146600	537898.2172090776
146700	538276.6806419446
146800	538285.135500885
146900	538919.9207503642
147000	539450.0651273263
147100	540375.7289688026
147200	541112.8957430683
147300	541412.3779769429
147400	541540.3217384472
147500	542213.8179436298
147600	542852.6188819036
147700	542105.915262116
147800	543675.7340198834
147900	544044.9157044657
148000	544175.1567049511
148100	544425.7839831314
148200	545969.9311940292
148300	545527.4641126276
148400	546298.4421235922
148500	546615.4371988407
148600	547208.3745237972
148700	547204.7957874523
148800	547768.1978015831
148900	548455.5625776696
149000	548962.4277330587
149100	549024.5800613825
149200	550043.3731909224
149300	550003.0970978481
149400	551077.9009073676
149500	552164.0246752029
149600	552150.441632557
149700	553560.9393422072
149800	553140.9434462087
149900	554472.4517437752
150000	554493.9971307412
150100	554779.0391999043
150200	555431.082027934
150300	556130.9257807699
150400	556168.8766064642
150500	556411.3055525348
150600	556543.8505901718
150700	558272.9825194232
150800	558207.7203177547
150900	558214.0841213509
151000	558500.8468604683
151100	559045.5222194751
151200	559885.989284215
151300	560639.473591226
151400	560599.4271852479
151500	561331.9200023714
151600	561736.2566008748
151700	562332.2184041346
151800	563041.7833282863
151900	563407.2838775164
152000	563696.7521771594
152100	563307.491708732
152200	564753.8920107185
152300	565205.1111889664
152400	566301.1736682366
152500	566149.3291540653
152600	567462.6841709954
152700	567605.1383651601
152800	566902.3428085515
152900	568516.1931274399
153000	569600.3057207944
153100	568578.4203461368
153200	569413.8302619862
153300	568908.0921514526
153400	570997.4172905158
153500	572087.2889606253
153600	572241.5821690154
153700	572338.7825352385
153800	573088.2452311678
153900	573727.1399823454
154000	574316.5522671248
154100	574763.1747210389
154200	574921.6980052632
154300	575915.9537904602
154400	576934.8194778092
154500	577174.3944632737
154600	577124.6459278857
154700	578567.2955490609
154800	578589.8906368057
154900	578879.7479104676
155000	579085.0703964777
155100	579363.2908472696
155200	580691.1010618416
155300	580467.3255248431
155400	581233.2438195304
155500	582421.5848792631
155600	582176.2036763438
155700	583190.6041832209
155800	584203.6884286123
155900	584939.7239651057
156000	585162.4310267061
156100	585186.8870912906
156200	585985.0182515006
156300	586147.3675728021
156400	587606.7509674698
156500	587216.4862780686
156600	587483.6813183516
156700	588584.8810453212
156800	588988.6436343974
156900	590049.2589549547
157000	591158.0002871592
157100	590854.8478321597
157200	591783.0185077569
157300	591404.2966980812
157400	592080.0164960002
157500	592867.5309941373
157600	593321.0949687146
157700	593707.5414674673
157800	595033.8367629324
157900	593613.1252261188
158000	595657.8755059687
158100	595327.4905811875
158200	596086.3753308055
158300	596877.6563888685
158400	597152.8597745768
158500	597817.1375706961
158600	598371.5602287953
158700	599192.9761858054
158800	599588.5655991156
158900	600190.4126420977
159000	599740.721548434
159100	600537.246461651
159200	600512.756460496
159300	602040.2593461386
159400	603079.1023116553
159500	602743.060852731
159600	602833.7759102387
159700	602784.928559811
159800	604457.7739738538
159900	603894.7914072758
160000	604448.3334761396
160100	604508.8440426481
160200	605048.514782257
160300	606023.2318943733
160400	607617.1847312838
160500	607495.6415807484
160600	607913.7783233223
160700	608309.5124393512
160800	607793.9270026768
160900	609513.3354890319
161000	609556.9898538379
161100	609636.9750338566
161200	609605.8537078336
161300	610179.7139465236
161400	610371.8043218717
161500	611471.5935748178
161600	612797.309292958
161700	612200.3194603468
161800	612412.1937319807
161900	613205.9036893472
162000	614625.9958642838
162100	614179.1850066684
162200	614351.6815745678
162300	615456.394936431
162400	616705.1945057248
162500	615851.6097222954
162600	617484.9163327618
162700	617517.5913879096
162800	618059.2302313057
162900	618901.274497112
163000	619236.4502330305
163100	619623.4634443698
163200	618680.1692829276
163300	620351.1115867496
163400	620632.9239443387
163500	621019.5492750603
163600	621450.438631649
163700	622423.5526857112
163800	623575.4932530458
163900	622778.2885185211
164000	624631.5064724174
164100	623983.8728675703
164200	625685.0747829776
164300	625184.083323355
164400	625915.0419698954
164500	626800.4282302723
164600	626943.5852380816
164700	628128.666404376
164800	628589.1926277889
164900	629915.9977657066
165000	629858.4016130434
165100	630126.7874175411
165200	630452.325476254
165300	630659.7550770824
165400	630618.4970030618
165500	632484.3614212453
165600	632264.2858902209
165700	633314.5192287186
165800	633387.8968193913
165900	634225.2495580723
166000	635292.4423021778
166100	635607.9559024345
166200	635283.1689378034
166300	636712.4348910884
166400	636747.3255233264
166500	637790.7332199159
166600	638980.3192747721
166700	639327.5207012363
166800	639408.8884406365
166900	640392.2223523895
167000	640339.2666951803
167100	640386.1465291023
167200	641577.468078802
167300	642151.4108250507
167400	641939.6530573871
167500	642898.779696496
167600	643541.7132490505
167700	643913.4772023648
167800	644398.0065876012
167900	645082.2204165355
168000	645761.519053328
168100	645839.8685899308
168200	646024.0842597658
168300	647698.2178402427
168400	648459.0308677246
168500	649032.2454350016
168600	648881.0804728917
168700	650021.2262633382
168800	650679.1915472597
168900	650371.7552862535
169000	652031.961891656
169100	652336.1075136898
169200	652133.2364371682
169300	653694.822129802
169400	653778.3867215478
169500	653960.9841313757
169600	656251.6166730425
169700	656065.2350047413
169800	655369.8556740383
169900	656987.5000040068
170000	658157.9265881656
170100	658391.9011459409
170200	658483.3677189283
170300	659576.829878446
170400	660350.7090435456
170500	660818.8694360194
170600	660811.4478814566
170700	661847.4076807555
170800	662685.4301114717
170900	663209.374953507
171000	663292.3987886048
171100	663461.5319838822
171200	665396.3882466558
171300	664588.2918438489
171400	665290.8333413248
171500	665891.6483948166
171600	666655.230528952
171700	666333.9483010209
171800	668423.0182964252
171900	668509.1312454618
172000	668878.9242850455
172100	669218.2408342408
172200	670876.8113639222
172300	671828.7023097883
172400	671323.2924607741
172500	672118.7493236826
172600	672293.5417197298
172700	672403.594019519
172800	673167.0199861887
172900	674360.0575362863
173000	675336.3103725718
173100	675478.7345871846
173200	675894.4599536627
173300	676396.954724998
173400	677269.9761594791
173500	678534.7005876105
173600	678274.7200308526
173700	679312.7162381621
173800	681302.5934229149
173900	680143.1974355368
174000	681490.136423568
174100	681844.2622028035
174200	681878.1562366501
174300	682924.420059505
174400	684222.5381703782
174500	685221.1444038466
174600	684397.0146514972
174700	685913.6296272988
174800	686750.0873608514
174900	687919.1364430339
175000	688379.2148119068
175100	688482.4206386092
175200	688400.083924064
175300	689843.0572791673
175400	690062.9617090635
175500	691578.188010829
175600	691350.9189867909
175700	692678.9750728412
175800	692917.2109050459
175900	693868.7315312268
176000	693993.1728557334
176100	695384.595192647
176200	695710.9917589946
176300	696667.0014680865
176400	696978.0876447305
176500	698104.6652909967
176600	698339.8460057998
176700	698523.4856162687
176800	699724.0686047918
176900	699924.2256241974
177000	699939.9151869916
177100	701669.5764794727
177200	701846.1153145822
177300	703303.1882529358
177400	702931.5702317379
177500	702625.8430403504
177600	703985.9101291607
177700	704969.7042526556
177800	704397.9823531256
177900	705816.558249009
178000	705666.8042433371
178100	707165.8270675304
178200	707037.6102888574
178300	707339.0282947993
178400	709064.816136218
178500	710454.7320213958
178600	709595.0027958221
178700	709611.9018006091
178800	709972.5195118167
178900	711353.4060914277
179000	711805.4293977369
179100	712138.3942041474
179200	712804.1024970582
179300	714552.8461841337
179400	714604.0285304047
179500	714547.1091088318
179600	714272.7521465612
179700	715497.1311935871
179800	716787.1309859401
179900	716282.4039992907
180000	716822.5941052168
180100	718011.6210896729
180200	718549.0084091244
180300	717802.8589650957
180400	719344.3973184837
180500	719999.8106584193
180600	720131.6845035849
180700	720409.4917087755
180800	720966.2693064573
180900	722286.5178902746
181000	722638.2469384865
181100	722526.8437087056
181200	722752.2515074376
181300	723984.3109075336
181400	725013.6358493821
181500	723987.6975883512
181600	725835.5266770817
181700	727052.762178194
181800	726555.2046365031
181900	727939.9984016111
182000	727403.5530655283
182100	727868.7869843178
182200	729179.365080795
182300	729425.991753972
182400	729493.0575244369
182500	730821.3678428797
182600	731813.3927571666
182700	731850.0051582927
182800	732350.2047732662
182900	733176.9447834815
183000	733956.7031195472
183100	733387.3317785015
183200	734221.0830800876
183300	735010.8340162536
183400	734762.806604019
183500	735850.6146403081
183600	736421.971693043
183700	737413.9250538371
183800	738438.5185970515
183900	738251.7567077449
184000	738913.9456795906
184100	739443.1055383543
184200	739979.7825543013
184300	739641.4659924534
184400	740670.7273464429
184500	741901.2832618454
184600	741529.1553461757
184700	744225.8670892752
184800	743810.4505699141
184900	744116.9434747157
185000	744629.4003446992
185100	745183.8920875861
185200	745690.5413471566
185300	746889.3141602844
185400	746820.2326464274
185500	747674.938410834
185600	748377.759227222
185700	748220.7841061535
185800	749912.3106245089
185900	748993.6885623729
186000	750511.5764078031
186100	751745.3967904287
186200	751456.7035206289
186300	752077.4229571461
186400	752752.1719933889
186500	753066.9685214979
186600	753698.2360252243
186700	754042.9350613997
186800	753897.2737589714
186900	755566.826170517
187000	756445.9478642597
187100	755692.2235872032
187200	756391.0462648992
187300	757990.873159928
187400	758338.6076871834
187500	758394.1819371621
187600	760383.5034762732
187700	759737.4585450031
187800	759972.8825839927
187900	760446.9606876209
188000	761107.2691261807
188100	761992.522249124
188200	761662.580224443
188300	762050.0325554104
188400	763768.600132073
188500	763156.260292355
188600	763736.6880559969
188700	765151.7596439776
188800	765191.8935446306
188900	765850.3028948426
189000	767077.6275814868
189100	766915.9567671996
189200	767451.4363726636
189300	768322.7046988932
189400	769426.4093714213
189500	768856.625636535
189600	769205.6571186015
189700	770853.2680647143
189800	771846.3297673105
189900	770743.7134711113
190000	773062.8431494595
190100	773810.725545185
190200	773805.6071528818
190300	774127.1680182006
190400	775964.00096234
190500	774783.3219219374
190600	776239.9911199493
190700	777270.8427985865
190800	778108.4288405374
190900	778378.3072927188
191000	778234.9897226711
191100	779604.6468588508
191200	780460.514453098
191300	780178.2559285527
191400	780495.9652152028
191500	781658.2963537367
191600	781965.488346264
191700	782760.365209503
191800	783355.0961757059
191900	784184.8006105293
192000	784081.1236842375
192100	785179.3013812632
192200	785658.4961885499
192300	785354.8769249552
192400	786936.6889875764
192500	787900.0952601025
192600	788875.9151382025
192700	789890.0563860881
192800	790680.5500295266
192900	790319.335650317
193000	791127.2990581436
193100	791630.5924577178
193200	792222.9987102777
193300	793519.2340978398
193400	793396.6540662326
193500	794761.181132944
193600	795161.9394057317
193700	795421.0089711567
193800	796401.3373481603
193900	796258.1780056076
194000	797812.5329762453
194100	797670.2094610614
194200	797968.6637971302
194300	799002.4392657828
194400	799923.3662216965
194500	799031.0251601211
194600	799662.0763003005
194700	801206.4473671792
194800	803493.9388900815
194900	801978.0186268314
195000	802709.4224002596
195100	803093.9529961335
195200	803538.1686237021
195300	803932.7434567956
195400	804946.9845861441
195500	806041.3398574123
195600	806454.763548111
195700	806638.6210058917
195800	806445.729312308
195900	808163.6273887254
196000	807929.9206376426
196100	808019.8980474173
196200	809557.0074080131
196300	809965.7495356704
196400	809265.000099143
196500	810530.7847946627
196600	810995.3719371384
196700	811117.085064398
196800	812320.48787041
196900	812228.0105377635
197000	813480.3299438637
197100	814378.6310866955
197200	814919.2334598895
197300	815870.2058349296
197400	816739.0588998636
197500	817081.0990686755
197600	817150.7110418556
197700	817347.9956210348
197800	818871.1396993462
197900	819681.9605454537
198000	819682.0557612373
198100	820269.142725126
198200	821017.1972491809
198300	821525.2292731002
198400	823782.1463492302
198500	823174.3252943498
198600	824360.8238249883
198700	824133.3268464432
198800	825620.7690054971
198900	826616.6777725845
199000	826209.204060409
199100	827158.4604921471
199200	827349.4630631701
199300	827340.6175536696
199400	829008.7397731316
199500	828010.8133390844
199600	828928.1456765848
199700	830884.1781762813
199800	830889.0137142861
199900	831086.7740660921
200000	831293.9923033377
200100	833038.7724812834
200200	832164.1677684952
200300	833139.631430752
200400	834116.9788866268
200500	834042.0934605188
200600	834934.9220647491
200700	835429.2243715442
200800	837078.9720886061
200900	836854.4044217847
201000	837253.7623107001
201100	838654.8482123346
201200	839501.0848538065
201300	839998.3606213378
201400	840131.0226442539
201500	842336.1878026739
201600	842115.7433573203
201700	842794.7386629828
201800	843445.9688356653
201900	843795.7870254803
202000	845714.2537828296
202100	844967.9676866223
202200	846134.1883252921
202300	847347.6423452761
202400	847541.8899885904
202500	847242.6424866066
202600	849172.4553889283
202700	849973.533600595
202800	850238.7960020199
202900	850204.6311744759
203000	852156.3107866349
203100	851807.5574149908
203200	853167.9996617737
203300	853187.8312075734
203400	855041.9900335349
203500	855222.1238716524
203600	856265.1613969791
203700	856962.2117079247
203800	857583.6988125884
203900	857790.0826568746
204000	857927.7683507099
204100	858732.7365548748
204200	860019.9993863412
204300	860418.5898518852
204400	862668.647607232
204500	863023.0781420325
204600	863884.6832129972
204700	864869.5553484864
204800	864389.702927707
204900	865803.957804192
205000	866600.6818901433
205100	866022.0998286236
205200	866544.7815913304
205300	868671.316671394
205400	869706.8439412669
205500	869817.8957178157
205600	870403.8965426519
205700	871963.6080356928
205800	871866.4252894088
205900	871485.6857099651
206000	872596.285014422
206100	873258.4904885374
206200	874290.2811996115
206300	875461.5395237084
206400	876561.2961624886
206500	876981.4698278835
206600	878303.5104344252
206700	879773.9766315942
206800	880482.851267403
206900	881300.3617531708
207000	880946.4380712381
207100	881894.6148108416
207200	881953.9744041476
207300	883968.0229219133
207400	884130.0532945317
207500	885122.0357296056
207600	885791.0760134857
207700	886576.40381313
207800	887683.977398867
207900	887305.9829662474
208000	888685.078175025
208100	889198.1047313143
208200	891143.8351181572
208300	891144.217486428
208400	893044.8955417868
208500	893167.045471444
208600	893234.7489022891
208700	895880.427384274
208800	894522.1677805872
