#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
31700	0.5089476892553522	0.7024982987518493	0.7203458210206543	287.17515619468685
31800	0.5080236066918347	0.701974915566177	0.7196483442874925	287.6525923642787
31900	0.5065888007693442	0.7015224073396555	0.7179031047301585	288.1711525010936
32000	0.5081372508167391	0.7026204050059086	0.7187380417530725	288.73528778488173
32100	0.5101805210187875	0.7028527689314068	0.7213950385022271	289.31459229253085
32200	0.5114707607236835	0.7055078342238376	0.7209375649185664	289.8133390332505
32300	0.5134336950995317	0.7047042231947347	0.7241070296668322	290.36856093581457
32400	0.5128590522799527	0.7050708687063275	0.7235035523737361	290.8992950637768
32500	0.5146845088245923	0.7065814579475039	0.7236978979691406	291.361484106062
32600	0.5108953368516257	0.704591632437338	0.7210937495486006	291.8040120528115
32700	0.5144612172943791	0.7074366475383038	0.7230758642541378	292.3023053652679
32800	0.5121211799499408	0.7063940485203167	0.7207456726787272	292.8103512594333
32900	0.513872067130997	0.707074962174016	0.7222846331089994	293.28637002206966
33000	0.5146168533517304	0.7077114800713642	0.7230856408046109	293.72191113941005
33100	0.5150828034987037	0.7074598154561922	0.723800268901116	294.2493588812224
33200	0.5163286522990838	0.7087085795201502	0.7253024566788501	294.7359816847817
33300	0.5206302835464917	0.7106378764730237	0.7289791853006434	295.26108315971254
33400	0.5175796206206751	0.7098739927089218	0.7244723452049968	295.7719840832556
33500	0.5179626470995277	0.709723767546453	0.7254593617843844	296.23666368198815
33600	0.5158206987205689	0.708557598086101	0.7237957813739202	296.6984941270034
33700	0.5215863575001461	0.7121101547282451	0.7290434103706507	297.25396461614196
33800	0.5169834129162875	0.7099117657462489	0.7240518609080059	297.6888329174301
33900	0.5197433947965309	0.712091684470613	0.7256748976550003	298.2285583315064
34000	0.5200693524237301	0.7127716910126367	0.725361865254117	298.7239878167674
34100	0.5205628128141839	0.7119504367981412	0.7265470777416368	299.236395458327
34200	0.5192661953477193	0.7113501563378845	0.725422982450313	299.75297538791176
34300	0.5208151559792615	0.7118424967380063	0.7266197543972277	300.2183937584351
34400	0.5216561630126932	0.7131553878241208	0.7273860799902213	300.7244424999115
34500	0.5226084275848426	0.7148735415388504	0.7271372558097104	301.15608103851304
34600	0.5223132902973462	0.7140761021603506	0.7277870538438581	301.681790965981
34700	0.5227281076325293	0.7144895088576118	0.7275913317404573	302.2115645134218
34800	0.5209103486522195	0.712757969232353	0.7259054056966808	302.6743549480891
34900	0.5227939128884845	0.7143904249904078	0.7274302352494102	303.16680471083527
35000	0.5251029401826368	0.7164379032388447	0.7289947643359896	303.61843046244775
35100	0.5195388413988558	0.7135511430894862	0.7235419700931898	304.1016820725956
35200	0.524454724686447	0.7160658725210919	0.7278432529537845	304.552648774492
35300	0.5278276852850727	0.7181051407421696	0.7314203004752394	305.04714402304415
35400	0.5255434498940208	0.7170766066518937	0.7287921018947882	305.4990558800797
35500	0.525306870667356	0.7157853367602945	0.7291680269476821	305.9991632567899
35600	0.522075591764964	0.7149683432315382	0.72589172225614	306.4568168432668
35700	0.5235438248843112	0.7161970027820085	0.725876288980809	306.92644577150736
35800	0.5235048996489757	0.7158098849151021	0.7269109883303377	307.45470688668337
35900	0.5262838016958465	0.717321883140304	0.7299533910293846	307.9205989669823
36000	0.5255810898212144	0.7180948763452437	0.7272079530873827	308.3754335875693
36100	0.5241983407257537	0.7167397450354044	0.7265014330504159	308.8040122300342
36200	0.5286946754081441	0.7200869835066501	0.7301109359310834	309.2938260838219
36300	0.5287748194335347	0.7195605716246944	0.7314105665368777	309.74804610573995
36400	0.527044084956651	0.7182527837948396	0.7295316023290762	310.2702402105487
36500	0.5264405458334062	0.7179585588298688	0.7286593219051898	310.6801927033806
