#MCS	Surface_energy
120500	9020.11830762107
120600	8405.065191644924
120700	9665.103050047359
120800	8769.338640826163
120900	8481.136098464902
121000	8477.096206288443
121100	8689.514057493245
121200	8679.453330413759
121300	9196.331125114973
121400	8802.712582410026
121500	8789.408168711723
121600	9249.92141749079
121700	8663.671413929855
121800	9332.770333652652
121900	8069.894632304909
122000	8596.038133283766
122100	8646.154653523336
122200	8966.131754010135
122300	8896.418204847578
122400	7882.933705304477
122500	9103.828737543377
122600	9465.617757011421
122700	8613.464897966167
122800	8760.379631543927
122900	9284.806903576673
123000	9087.196789501999
123100	9269.461045945156
123200	9233.139313815302
123300	8671.08252781844
123400	9064.272805039209
123500	9030.541886308187
123600	8911.255126790253
123700	8416.319236721487
123800	9043.76315159407
123900	8896.502028415463
