#MCS	Volume_energy
126700	70654.24431150619
126800	72166.08094796402
126900	72557.05678210995
127000	71961.436490342
127100	72376.5156813938
127200	71943.92066479563
127300	72298.7242177254
127400	72869.88314526064
127500	73065.51566186312
127600	72177.98811446391
127700	71417.25373046065
127800	73043.17571627338
127900	71898.78461601186
128000	73048.81148497977
128100	72345.00247869814
128200	72255.65220163409
128300	72380.02092106889
128400	73486.25359603656
128500	73515.77931004409
128600	72886.8089842676
128700	72770.83172280507
128800	73304.4226862562
128900	72504.36521387224
129000	73296.87191736077
129100	72963.59984151802
129200	74029.48371288704
129300	72998.93835379048
129400	72879.31410815002
129500	71989.8128164182
129600	73205.90991446638
129700	71937.49168894182
129800	71940.29277535829
129900	72427.65985984508
130000	72814.2579703746
130100	74778.0701905151
130200	72766.33148520373
130300	73762.58939844123
130400	73945.87405746881
130500	74344.80009279272
130600	73650.43335659502
130700	75350.57189761382
130800	74324.55654956771
130900	73799.32090173665
131000	75247.57649694505
131100	73688.2057607517
131200	74603.21847986859
131300	75065.65495637835
131400	77224.63660888321
131500	73866.69760504086
131600	74196.75718657808
131700	74718.29451759937
131800	74692.39659325767
131900	74628.49120189078
132000	76015.62768641642
132100	74943.67748172149
132200	75276.41900935624
132300	75723.26835929832
132400	75561.75167338764
132500	74760.83833859752
132600	74857.69965623974
132700	74213.0625483912
132800	76689.79976838834
132900	74833.32605587169
133000	75391.30637674147
133100	74765.427390771
133200	74611.91332060308
133300	75631.7756151284
133400	75106.63121427663
133500	75542.74751450744
133600	74871.22421586768
133700	76593.64455147715
133800	75638.1896646845
133900	77305.11987384202
134000	77005.2127853188
134100	77671.47676783714
134200	78807.69256642564
134300	78241.2368092605
134400	77189.67298290951
134500	78019.73138054107
134600	77945.89499461377
134700	76065.6486514152
134800	77665.63580073291
134900	77313.76927772298
135000	78430.54636621282
135100	77555.39703456638
135200	77120.57278904002
135300	76776.3862016958
135400	78358.58845376791
135500	77264.93102165405
135600	77063.13701772701
135700	76594.59925083989
135800	76762.06838115327
135900	77466.96071358577
136000	77987.46157681117
136100	76939.54155743789
136200	78756.67636647282
136300	77740.40811629301
136400	79470.14021170742
136500	78986.93546739931
136600	78787.66139850384
136700	77036.59553746572
136800	77829.6911402101
136900	78039.93939034345
137000	78742.06310988542
137100	78654.23881347419
137200	79255.64971575317
137300	78362.00553289463
137400	78585.87956180332
137500	79693.58448036175
137600	78754.2081501624
137700	79189.15943395004
137800	79392.53030700084
137900	78412.43313405411
138000	79213.33572800264
138100	79901.59025166155
138200	78734.40092808186
138300	79494.03944904018
138400	80900.51502900322
138500	79921.51210533507
138600	80160.4710110978
138700	79146.0778621273
138800	80816.47823093792
138900	81916.01462571727
139000	81392.68422252612
139100	79278.57088358587
139200	80697.58538217233
139300	81701.56725204726
139400	80683.20281162534
139500	80962.52896080643
139600	79701.7261155174
139700	80996.01200856024
139800	80658.1109703252
139900	80166.80157638728
140000	80296.35864911934
140100	81750.45935888976
140200	82186.11496306735
140300	82802.54979005008
140400	81177.40132391121
140500	81905.4476497888
140600	81205.70435218657
140700	82442.40405464414
140800	81318.05627250252
140900	81216.59476983285
141000	82248.97478957022
141100	82978.9540785441
141200	82190.53345838083
141300	82546.42373124388
141400	82913.15523181381
141500	82040.92582366976
141600	83082.95399608197
141700	84303.89850778155
141800	83422.72944325593
141900	82202.13721355812
142000	83064.15585454552
142100	83599.00360612333
142200	82470.81852003376
142300	83917.45442848418
142400	83461.97591578771
142500	83245.45157822229
142600	84441.52058938806
142700	83120.63291445626
142800	84510.37804851044
142900	83941.8983586851
143000	83988.28677093338
143100	82559.12513736152
143200	82679.89908039424
143300	83430.9669831694
143400	81307.53606790327
143500	81924.1681110768
143600	83129.14153352595
143700	82071.2371102274
143800	83918.26569592346
143900	83066.60785133654
144000	82553.57477079312
144100	83836.03370465233
144200	85338.94055652164
144300	83986.23869092835
144400	84545.92154628939
144500	84628.08480385605
144600	83662.4460320291
144700	83690.0071678193
144800	82755.60906623627
144900	84464.71072747474
145000	82820.0552445904
145100	83678.08753471742
145200	84789.77083438235
145300	84232.01974663835
145400	85063.51835677204
145500	84020.38737167038
145600	84579.65634664819
145700	83659.22745876267
145800	84985.08785800083
145900	84874.55769961904
146000	84924.34676778858
146100	83942.55639477645
146200	82535.18047896918
146300	84869.23154004088
146400	85282.57160093774
146500	84303.21172623525
146600	85141.52104772789
146700	84924.85849385044
146800	85786.62663292831
146900	85436.21457103442
147000	85447.63465571094
147100	86288.3251453424
147200	85959.55863874777
147300	86461.06516154087
147400	85194.69127106661
147500	85222.66707556708
147600	83687.21432214229
147700	86517.71057742275
147800	85269.40256517207
147900	86054.64857145402
148000	85936.24407751967
148100	85309.83367243993
148200	84214.79889941073
148300	85927.77435902288
148400	85967.19843913172
148500	86355.83463921168
148600	86104.50538786745
148700	85548.57116703618
148800	86683.64473882418
148900	86860.12512486678
149000	85966.53065316353
149100	86628.36652018924
149200	86546.99094930933
149300	87276.38016808448
149400	87036.75285853299
149500	87111.17691265506
149600	86875.83477874941
149700	85907.1701883813
149800	87258.3738940034
149900	86531.18941942995
150000	85542.4285585043
150100	86852.80839192764
150200	86813.38853253747
150300	87475.24218990287
150400	87045.53286793466
150500	88472.48145149292
150600	87795.65180075131
150700	86670.73028936141
150800	87493.55883346469
150900	87614.77443288614
151000	89295.59028577947
151100	88271.08890053042
151200	87640.9752523364
151300	88749.33669109736
151400	88982.03340117742
151500	87578.86908554693
151600	88444.03001568276
151700	89020.99882480707
151800	87369.31415495125
151900	89378.78374567293
152000	89051.34879986398
152100	89158.9064840774
152200	89121.47487934971
152300	88688.62615876392
152400	88705.91699351073
152500	88515.5497443631
152600	89601.55368320584
152700	87959.70427570907
152800	89662.65703465698
152900	89322.59537485459
153000	88432.9116240462
153100	89967.98819931988
153200	91235.48970175297
153300	91498.16279785527
153400	89891.7810585061
153500	89748.76050545793
153600	89470.79732765141
153700	89839.6326547086
153800	90341.78711840475
153900	90693.97911329968
154000	90938.58522534577
154100	89871.10259935757
154200	90425.13933934727
154300	89644.99426344721
154400	90148.07084670845
154500	89261.61811438056
154600	91743.2273670432
154700	90613.18305123765
154800	89794.71207357908
154900	89770.48157323485
155000	90106.04785403822
155100	90918.45522615153
155200	91548.45243227342
155300	91540.82132116775
155400	91088.65502880879
155500	90557.63216294882
155600	92656.44225692678
155700	92075.7618138411
155800	91794.53096070653
155900	90548.2538978664
156000	90910.01103919632
156100	92295.13877081689
156200	92330.95610924557
156300	91758.55865072268
156400	92797.37892657815
156500	91959.6651103242
156600	93641.55820350631
156700	91848.60714470233
156800	92158.2371553386
156900	90781.5034201833
157000	91909.07053358472
157100	91276.83830813835
157200	92493.42085030967
157300	91995.14112428858
157400	92496.82265331605
157500	92468.85508085907
157600	92568.97201124177
157700	93987.8810413924
157800	92774.31138302319
157900	95137.31390285777
158000	91543.40934086005
158100	93277.50037594112
158200	93252.33860789766
158300	93162.80842857198
158400	94791.66441198668
158500	93575.96295119912
158600	93979.28067352479
158700	93081.21636606824
158800	93593.91859291746
158900	93281.98884188636
159000	94755.29207833977
159100	93974.0277478142
159200	96189.36813813132
159300	93640.70014426655
159400	93216.26881171833
159500	92655.30941629568
159600	94408.78600249009
159700	96829.20881113452
159800	93675.02528362455
159900	94359.24108160322
160000	94730.95975911379
160100	95241.5024145931
160200	95065.45263647428
160300	94682.93759845565
160400	94939.69008015761
160500	94940.51722097046
160600	95669.57858768164
160700	94786.98254837879
160800	95033.37329450768
160900	93274.71882251315
161000	94580.05945860766
161100	95872.60427794783
161200	96880.70804033136
161300	96050.61022164079
161400	95423.91629287276
161500	96143.67380741576
161600	95281.56642821783
161700	96802.61957613939
161800	97861.20202490009
161900	96796.3744475808
162000	95314.90241444219
162100	98391.9751651421
162200	97703.25778694969
162300	96274.42224524533
162400	96764.67589891954
162500	97068.37329968014
162600	95849.2152367335
162700	97494.1881043825
162800	97084.99611196814
162900	96846.31465246974
163000	97656.05087598416
163100	97180.43235218628
163200	99089.5795864264
163300	97476.29333355342
163400	99145.42305671488
163500	98487.73488196147
163600	97782.86138631943
163700	98154.9193922989
163800	97808.06796041541
163900	99471.18867914443
164000	98517.84426029434
164100	99226.06066701595
164200	99086.01013876451
164300	99103.1453296027
164400	97442.67306163334
164500	98393.94607478436
164600	100189.09059639116
164700	98597.93839636276
164800	98664.08887435505
164900	98174.75397690646
165000	97677.65859821967
165100	99691.99130862975
165200	99538.21013178308
165300	100498.41131569125
165400	100387.60128584392
165500	99165.0456821269
165600	100060.43903118996
165700	99653.42227007484
165800	99341.69864698223
165900	100332.30639510673
166000	99981.36516282184
166100	99153.06817085612
166200	101042.48573832383
166300	99800.51355491125
166400	101599.87257527711
166500	101336.42197173277
166600	101892.51422736832
166700	101683.55747044295
166800	101966.81802705725
166900	101499.06383572551
167000	101476.19057657386
167100	101977.03857454544
167200	101638.62301658725
167300	101362.91158297316
167400	101813.38456024385
167500	100691.94515953718
167600	102018.68827022941
167700	102691.83226078268
167800	100933.16524732739
167900	101115.59089761702
168000	102435.42887928833
168100	104102.76357806931
168200	103464.05810825291
168300	103490.52841569234
168400	102797.14436370286
168500	102060.80262441582
168600	103123.01447385502
168700	104163.47590688027
168800	103186.8796222412
168900	104046.73250708918
169000	103446.64458485397
169100	104023.32521798792
169200	105209.25965265569
169300	104310.36994909082
169400	105120.25708889455
169500	104780.28352745195
169600	103353.37585434226
169700	102923.50169538819
169800	105676.61719260793
169900	103972.66098109841
170000	102705.00238234545
170100	104571.49307694186
170200	105128.6373477614
170300	103027.59338177704
170400	103601.87171745097
170500	103615.18744539098
170600	105583.22775753199
170700	105176.75279432497
170800	104579.5476705051
170900	104944.4979051194
171000	105196.77780655999
171100	106350.66472619143
171200	104266.07275896374
171300	106141.04839126626
171400	105887.11751468721
171500	105250.93001400001
171600	105732.59985378182
171700	106285.86782921567
171800	105637.18603569196
171900	106556.8183171791
172000	105239.44958406773
172100	104741.91281605678
172200	106008.84603199475
172300	105699.09399888993
172400	106256.32109973735
172500	106650.78298429787
172600	107835.43541198058
172700	106678.43874181996
172800	106328.4097165865
172900	107130.76084079336
173000	105955.87484913133
173100	106232.50431609049
173200	106938.21630542446
173300	106985.17138063908
173400	106803.01782459648
173500	106162.29627012444
173600	107512.30332615439
173700	107470.3746725716
173800	105910.32327211607
173900	107792.97538509102
174000	108018.83915772931
174100	108559.28957721007
174200	107719.3222724064
174300	108816.57782908579
174400	106822.59287077501
174500	108127.11192966001
174600	109250.00765145238
174700	108545.39398899961
174800	108013.32509971833
174900	107472.33573333225
175000	106447.38374678436
175100	107479.55099190238
175200	109149.89127073521
175300	108384.2470018913
175400	109999.42468682141
175500	109048.9570580708
175600	109472.35198886617
175700	108554.87296136699
175800	109643.71135366206
175900	109615.82697221913
176000	109866.7664689013
176100	109555.20413816662
176200	108937.3218876188
176300	108540.54190458529
176400	109011.32091856835
176500	109569.57448457555
176600	108787.16954432872
176700	110318.80735915745
176800	109156.76360885389
176900	110504.49256866559
177000	110877.61511893151
177100	109342.2063623353
177200	110406.59744332488
177300	109691.3126365812
177400	110909.14640191781
177500	111474.72112538674
177600	111048.48434198592
177700	111283.21500822315
177800	110804.11060126651
177900	111043.56108045601
178000	111603.42840021371
178100	111854.5840447814
178200	111280.96548981953
178300	113115.15217795374
178400	111982.0807058457
178500	110987.4245881639
178600	112304.36502751647
178700	113682.58270709138
178800	112740.3832992904
178900	113576.46567837583
179000	113786.35473743273
179100	113265.67064375665
179200	114850.58449777472
179300	113512.68752306998
179400	112244.68250391028
179500	115132.73361929001
179600	116404.81254165375
179700	113970.18183750792
179800	113501.6582805096
179900	114686.68868414777
180000	115885.78024115076
180100	113009.61520330595
180200	114558.6205956148
180300	114362.3547238248
180400	114343.877146425
180500	114406.84893644066
180600	114342.10152539492
180700	114817.07744939576
180800	114530.18071887731
180900	114197.68675485004
181000	114462.09129675772
181100	116403.23512459113
181200	115587.61955534892
181300	114925.1386009133
181400	114783.295309104
181500	116396.98261728785
181600	116153.1051664111
181700	115685.27155047948
181800	116060.50949640307
181900	116323.31033763221
182000	117573.84800223896
182100	116691.34995276814
182200	114683.01549406328
182300	116740.4496434322
182400	115584.16794724842
182500	115650.00362406386
182600	114072.2425071724
182700	118074.48923026916
182800	115211.07554566754
182900	115458.58168460002
183000	116224.21935086072
183100	117406.7051916876
183200	117266.23891157807
183300	116874.19645929546
183400	116940.44474550111
183500	117109.45311236357
183600	117392.24711347772
183700	117160.18183538302
183800	116756.08426130959
183900	116260.54294343294
184000	117975.61161795254
184100	118273.9861084637
184200	118047.70005039657
184300	118776.09240056855
184400	117854.58445583394
184500	118472.7033690137
184600	119903.09625217032
184700	116686.17712480952
184800	117061.68739533785
184900	117090.47269448284
185000	117042.30296181419
185100	118879.46993361396
185200	119633.37399204996
185300	119086.3049161348
185400	119529.3744329817
185500	117949.75005395066
185600	117648.18729705333
185700	119341.94112620741
185800	117187.23130055556
185900	120463.35280456065
186000	120163.7853293381
186100	119063.35197849365
186200	118864.52279613509
186300	118762.61104043854
186400	118902.09012521741
186500	119057.3027743371
186600	119463.38277880123
186700	118605.63726380808
186800	121135.22750677983
186900	119772.12746875465
187000	118920.49129798553
187100	119519.96312529677
187200	119182.94328242734
187300	118968.3660463105
187400	119495.16233167856
187500	119710.07382170908
187600	118133.37880806926
187700	118986.68083031078
187800	120068.35967582877
187900	119664.13960135558
188000	118821.2377936698
188100	118812.92643083242
188200	120405.01423009309
188300	120264.97636242272
188400	119376.24541454256
188500	120380.59829133733
188600	120807.8193868833
188700	120322.39563394888
188800	121109.2084914962
188900	119207.48829735069
189000	118863.91890145754
189100	119345.51240203527
189200	119950.46604610987
189300	119675.25452104391
189400	119675.30203658163
189500	121445.2192029969
189600	120090.05264943847
189700	119850.14482168296
189800	120430.19665025786
189900	122235.61153458105
190000	120394.41969716661
190100	120151.633878591
190200	120429.03734619574
190300	121624.14047227528
190400	119388.03544010292
190500	120972.66341923908
190600	120727.06656740124
190700	120667.38946642244
190800	122178.99409673967
190900	121226.15241667118
191000	121717.00176812061
191100	121076.40167666887
191200	121551.81113431942
191300	121913.7865416453
191400	121943.61269400513
191500	121906.95418157792
191600	123484.87625403902
191700	120692.06717668673
191800	121505.35748473683
191900	122954.27318669751
192000	122010.24288604171
192100	123160.22001518086
192200	122907.30259260279
192300	123797.49240505639
192400	121672.5399287135
192500	122128.6758934033
192600	122942.40962717333
192700	120490.74273048622
192800	121586.28652220935
192900	122301.12683235438
193000	122636.48891899566
193100	123170.84246667201
193200	123418.80395150422
193300	122427.42873990948
193400	125066.76005928942
193500	122150.27959569755
193600	123744.39790450055
193700	123793.79041499738
193800	123363.13953476172
193900	124643.35868355464
194000	123187.5181921354
194100	124112.61458266701
194200	124654.36035902095
194300	125136.05714457005
194400	124823.38301085355
194500	126838.25245074724
194600	125763.29323995007
194700	124492.28315138104
194800	123114.01617293635
194900	124490.46144132402
195000	124924.32667330677
195100	125142.71641799594
195200	126583.91630210732
195300	125744.15131568865
195400	125430.17053044886
195500	124380.64540783282
195600	126204.42358695503
195700	125966.86626607341
195800	126281.22079678158
195900	125082.52312670431
196000	126035.34129585636
196100	126925.24989511541
196200	125347.62912993287
196300	126343.48400131658
196400	127134.31984057106
196500	127869.46069957221
196600	127112.73045181476
196700	127115.31227238361
196800	127590.43229291277
196900	127381.49584996006
197000	127694.53775063506
197100	128034.78941091878
197200	128030.43629715848
197300	129351.78034070783
197400	127916.04578131989
197500	130192.2607969346
197600	128398.34043489487
197700	127918.38847194695
197800	128774.92477391547
197900	128433.4713924818
198000	129141.80460315594
198100	128893.32593073812
198200	129531.19827078353
198300	129480.64343817461
198400	128157.55598189532
198500	130382.20500797419
198600	130176.48067733659
198700	130328.87796957149
198800	129699.09832959404
198900	130546.33930297148
199000	130675.8790632334
199100	129894.28175249278
199200	131264.42049946103
199300	130942.0849627981
199400	128546.44882916354
199500	132568.39323093827
199600	132991.8839740067
199700	129822.45641387004
199800	129457.4802470252
199900	130988.63127050301
200000	132577.9364266934
200100	131526.06923774743
200200	133200.86272484585
200300	132067.74594574978
200400	132762.67706125122
200500	134520.98736647173
200600	133332.24861868448
200700	133341.8436771183
200800	133279.09110968493
200900	134038.397361548
201000	133604.66851426635
201100	133487.69113705587
201200	132764.38080601327
201300	133012.05329723243
201400	133970.4037420737
201500	132257.19363621986
201600	133891.86924302534
201700	133351.57216044998
201800	134184.35913916532
201900	134329.01659653554
202000	132670.58945028708
202100	133991.4854949088
202200	135296.28699439464
202300	133185.18248793966
202400	133069.33606559207
202500	134324.8143702026
202600	133961.3147677949
202700	133500.60223421437
202800	134896.91937888705
202900	134229.96394345674
203000	134115.71259622817
203100	135433.76153629457
203200	134761.85022007246
203300	135194.358493957
203400	135563.2270589885
203500	134778.47329836735
203600	135605.8706283486
203700	135670.0153811428
203800	136444.60520408547
203900	137032.57203030595
204000	137451.13730078528
204100	137792.66927654785
204200	137330.3313397641
204300	137515.24209125704
204400	136014.9772999407
204500	136253.61954427496
204600	139291.4191392463
204700	137431.47713533972
204800	136843.51052196044
204900	137167.20808433808
205000	136178.52209688295
205100	137015.46778979135
205200	138019.58385519966
205300	137007.51699499274
205400	137934.87786462574
205500	138431.4895358188
205600	138783.68781318993
205700	137306.96962703328
205800	138503.8944866356
205900	140629.94316711262
206000	140314.87885573483
206100	139163.71545897028
206200	140525.6113377578
206300	140710.21688377095
206400	139853.33760021522
206500	140566.74661894556
206600	138244.21543844993
206700	140381.5141499343
206800	138485.88975203873
206900	139517.62778525683
207000	139917.78851542372
207100	140206.95194959195
207200	141320.45900503057
207300	138462.47280029813
207400	140990.25610874503
207500	140723.9702302095
207600	141762.3919719189
207700	139884.81280495648
207800	141121.83769510832
207900	142319.24140849704
208000	142946.4555240181
208100	142935.26716065
208200	141939.66098380458
208300	143285.70191744165
208400	141374.01963516333
208500	142481.1531719183
208600	143274.5567966269
208700	141364.18825857097
208800	144133.62041770693
